#lon lat ve vn vu se sn su name
153.40026 -28.34892 0.71749 -1.02099 -1.69368 0.45833 0.71589 1.17000 twed
150.12220 -36.03514 0.15529 -0.38126 -1.26095 0.28743 0.49752 0.55100 turo
151.92842 -27.53441 -0.08712 0.35416 -1.98294 0.21664 0.31888 0.46593 toow
138.98309 -34.50580 -0.03634 -0.35071 0.51621 0.50619 0.44318 0.84400 tnda
178.42525 -18.14593 -3.95455 -3.40174 -4.95543 1.23200 1.25274 8.43000 suva
145.21404 -38.37518 0.02170 -0.33816 -1.15118 0.29912 0.28785 0.65600 stny
145.13087 -37.91328 0.26231 -0.19408 -2.00573 0.15763 0.15589 0.93827 sg36
142.84875 -35.50452 0.52128 -0.41218 -1.27620 0.59777 0.40502 0.58100 seal
151.60161 -32.89029 6.30189 -3.05366 -20.00746 1.06239 1.06095 7.13400 seah
151.42986 -32.75861 0.09246 0.93985 4.07773 1.12205 0.64873 10.44600 sawg
153.57488 -28.27172 1.03215 -0.59291 -3.08557 0.37846 0.45554 1.09000 salt
137.93433 -32.47029 0.00959 -0.31818 -1.57585 0.40247 0.33155 0.43800 sa45
120.07089 -33.59674 -0.50187 -0.26752 -1.18848 0.56897 0.28991 0.45500 ravn
149.24894 -35.34106 -3.12217 -0.79855 -58.23797 2.46392 0.67373 2.38000 quea
138.48572 -35.09470 -0.90982 -0.72649 -1.49363 0.42036 0.24807 0.47900 ptsv
150.91370 -34.47554 0.06953 -0.17629 -1.50574 0.34414 0.31118 0.55100 ptkl
118.60554 -20.41206 -0.42789 -0.68743 2.72686 4.89349 0.66279 7.73500 pthd
151.59651 -26.15761 0.92552 0.00819 -2.20802 0.44317 0.40356 1.50538 pro1
164.90137 -21.11862 -0.62366 1.20331 -3.43429 0.92943 0.50033 1.24200 pmbt
164.58100 -20.39248 0.15059 0.27266 -1.89811 1.39024 0.56716 1.26000 pebo
148.17334 -33.13796 0.22938 -0.04630 -0.00585 0.22659 0.43316 0.92450 par2
121.78724 -32.26002 -0.39928 -0.15973 -1.06054 0.32088 0.17317 0.46600 nors
139.66244 -34.69516 -0.79912 -0.93569 -2.22906 0.71402 0.88677 1.49400 nild
141.64601 -36.30842 -0.24375 -0.68885 -0.66633 0.34418 0.26268 0.49500 nhil
136.20086 -34.08486 -1.41910 -0.98273 -0.65018 0.51520 0.98179 1.58200 neil
150.93586 -32.25298 -2.12898 0.33969 -3.51368 1.80085 0.67132 3.16218 musw
149.08819 -35.05614 0.17260 0.00600 -1.24657 0.48443 0.40656 0.78900 murm
151.37985 -32.70976 0.63534 -0.28410 -0.68120 0.74155 0.46493 11.73000 mtmm
117.84310 -28.11531 -0.35183 -0.04061 -0.67333 0.30958 0.29430 0.44500 mtma
135.33508 -34.13659 -0.01244 -0.36349 -1.17102 0.26492 0.40371 0.61307 mthp
140.77751 -37.83097 0.31963 -0.44929 -1.66574 0.34394 0.26648 0.56266 mtga
143.44891 -37.58762 0.07362 0.00153 -1.96010 0.31400 0.38467 0.46300 mtem
133.20671 -25.94569 -0.12068 -0.07069 -0.78497 0.36802 0.28966 0.39300 mtcv
170.26252 -43.98500 -27.59324 -13.26485 -0.18180 0.65758 0.65140 0.93467 mtc1
139.26171 -35.14956 0.09708 -0.01550 -0.79070 0.37725 0.38113 0.83700 mryb
139.48713 -20.73655 -1.63696 0.42148 -1.68867 0.63054 0.84527 0.66900 misa
151.33920 -27.80977 0.92189 -1.99735 -5.46386 0.91552 1.18114 10.38400 mil3
138.54338 -35.21801 0.55186 -0.11355 3.72720 2.19401 1.12468 10.58000 mclv
137.67402 -34.37409 0.29883 0.47581 -1.98460 0.33185 0.33924 0.68800 mait
165.83162 -21.70937 -1.62368 0.94195 -4.25925 0.49954 0.43672 1.09200 lfoa
147.14599 -41.43468 -0.45066 0.21945 -1.73724 0.35230 0.39662 0.72600 laun
133.21276 -15.57315 -0.06899 -0.04550 0.02286 0.31207 0.20571 0.64700 larr
140.51264 -35.32580 -1.78177 -1.63547 -2.25895 0.56724 0.88245 0.80800 lam1
151.49136 -32.79894 1.02044 0.40217 -0.73033 0.48879 0.47007 1.10000 kurr
128.76263 -15.67696 -0.62077 0.58563 -1.59832 0.60800 0.32517 0.60300 kunu
117.70264 -31.62232 -0.39044 -0.21801 -1.68860 0.41462 0.19885 0.42700 keln
139.88691 -35.09735 0.14602 -0.63076 -1.45863 0.33838 0.76483 0.77900 karo
121.45926 -30.78439 -0.22955 -0.05647 -1.02036 0.29198 0.15376 0.49200 kalg
138.63930 -33.00062 -0.11249 0.15077 -1.15985 0.78824 0.43115 0.97050 jmst
152.75935 -27.61492 0.39128 0.34406 -1.32790 0.47165 0.23411 0.88664 ips2
143.49206 -32.86413 0.17379 -0.19197 -0.85642 0.29152 0.26319 0.47000 ihoe
118.89188 -32.44938 -0.37424 -0.04161 -1.29282 0.35678 0.23185 0.45700 hydn
165.62731 -21.27695 0.19762 -0.09494 -4.26441 0.43029 0.72956 1.51644 hlou
152.82656 -25.28303 1.00993 -0.15643 -2.06794 0.72184 0.42802 0.96300 hbay
151.25443 -23.84127 0.16529 -0.17479 -1.12166 0.43079 0.69255 0.84200 glad
152.33112 -27.54393 0.00637 0.32052 -0.50045 0.47627 0.30551 0.51100 gatt
149.91520 -37.56812 -0.04442 -0.47739 -1.24008 0.41464 0.38179 0.45900 gabo
121.88815 -33.84107 -0.09045 -0.07957 -2.67483 0.39421 0.38000 1.31300 esp1
148.52025 -23.47831 -0.57971 -0.48081 -0.42708 0.46412 0.29630 0.60600 ensh
148.60259 -32.24803 0.07923 -1.36484 1.38466 0.25239 1.09019 3.93152 dub1
131.18683 -13.83457 -0.31384 0.04102 -0.48522 0.31203 0.20657 0.57500 doda
151.55442 -32.84556 -0.44269 -0.27884 -1.94739 0.86741 0.67867 9.91300 dara
151.26380 -27.17054 0.23856 0.49537 -3.74487 0.67960 0.40736 0.56200 dalb
115.89480 -32.00391 -0.52685 -0.45246 -1.99227 0.15255 0.15471 0.17215 cut0
145.75832 -16.93572 1.29318 1.50718 -0.48042 0.54182 0.49697 1.27600 crns
153.42152 -27.53771 -1.38149 -2.18648 -3.56044 0.41750 0.82543 0.89400 crl0
115.84120 -31.94250 -0.85909 1.56583 1.48993 0.73228 0.57591 3.49600 crkp
153.04715 -27.44105 0.67089 0.54964 -2.16629 0.44025 0.48380 0.91600 crkb
138.58915 -34.93385 0.52983 -1.24698 3.35460 0.63841 0.52294 1.03600 crka
151.18670 -33.92454 0.48695 0.15699 0.23279 0.56719 0.44566 2.22934 crk1
200.18761 -21.20078 -76.95482 17.94800 0.16258 0.26916 0.21293 1.25600 cook
134.72258 -29.03471 -0.09245 -0.25701 -1.16873 0.45809 0.31430 0.46800 coob
148.60829 -31.03731 -2.43556 -6.76210 -3.95073 1.86798 3.02386 1.17000 coo2
139.85350 -35.69110 0.00925 -0.27196 -1.49847 0.47600 0.34828 0.62500 cnlp
148.82642 -32.91394 0.23617 0.27010 0.71751 0.57720 0.39625 1.49700 cmnk
153.11754 -30.29535 0.59292 0.55859 -1.18863 0.68983 0.47536 0.86000 chcc
138.20826 -33.35377 -1.24743 0.74120 -2.36125 0.96504 0.48531 0.97292 cbrk
149.05050 -35.32409 -3.18858 1.08744 -44.39595 2.75097 0.51245 7.22700 canb
117.17465 -30.52552 -0.35043 -0.12027 -1.25897 0.38141 0.19253 0.44700 bura
149.01151 -30.02743 1.51269 -0.00554 1.15977 0.34996 0.51412 1.46700 bur4
147.24394 -42.73911 -0.00094 -1.64362 0.16808 0.53334 0.70005 1.45200 brtn
144.20401 -36.03140 0.34461 -0.32244 -0.73195 0.30802 0.32807 0.60300 broc
151.33391 -32.65715 -0.07142 -0.33872 -3.09612 0.93227 0.70442 12.68800 bra2
153.56282 -28.87093 0.21347 -0.62189 0.05462 0.35916 0.60156 2.37988 blna
140.60117 -34.28538 -1.36809 -0.18172 -17.74940 2.31870 0.34530 23.20504 beri
146.65774 -36.34644 0.17037 -0.28351 -2.11939 0.26397 0.40134 0.54400 beec
153.20253 -27.72033 1.00992 0.86945 -2.71472 0.27254 0.48810 0.73800 bee2
152.99508 -27.98709 0.10843 -0.01458 -0.99813 0.30827 0.25354 0.54000 bdst
153.06917 -26.68465 0.22409 -0.61902 -0.58312 0.46832 1.18697 0.88900 bdrm
147.65603 -37.75860 -0.25461 -0.48887 -1.77134 0.22280 0.42039 0.62000 bdle
153.19363 -28.12534 0.83506 -0.86081 -0.20134 0.50254 0.51900 1.06000 bcmt
136.05868 -32.81035 0.13142 -0.37177 -1.24034 0.39652 0.24944 0.43500 bboo
153.37403 -27.94058 -0.20683 -0.07427 -3.87606 0.49139 0.43778 0.95700 arun
137.16010 -30.45328 -0.12855 -0.30106 -0.77486 0.45404 0.32523 0.44800 anda
133.87922 -23.76699 -0.50604 0.32549 -0.35454 0.53686 0.23366 0.59600 21na
133.88275 -23.69819 0.06340 0.14092 -0.45543 0.21001 0.25253 0.65200 20na
176.81940 -38.11360 4.34291 -13.10336 -1.25282 1.24359 1.07573 7.20000 eaxy
176.16320 -38.41070 3.40708 -7.28811 -15.75323 1.25449 1.15201 9.60000 e4mh
176.52200 -38.22920 -0.34827 -5.86286 -7.45298 0.43425 0.37840 1.20000 cbww
176.56080 -38.40790 2.34140 -9.56521 -1.65322 0.37572 0.35823 1.60000 cbwv
176.75300 -38.25660 3.25502 -11.66086 1.54698 0.42351 0.32146 1.20000 cbwr
176.09810 -38.40700 6.29244 -6.77105 -12.45322 0.38292 0.42066 4.30000 bevj
176.30280 -38.47680 -0.48595 -7.18280 -9.35332 0.35661 0.37963 1.00000 be2t
176.25250 -38.13040 4.11942 -7.43280 -5.15285 0.84046 0.82311 2.20000 b4hj
176.25470 -38.16890 4.75422 -7.02450 -8.95290 0.36782 0.44670 1.20000 b26q
176.53450 -38.03640 1.54278 -7.31950 -1.25272 0.69751 0.79364 2.20000 agug
176.48780 -38.47250 1.50048 -10.31914 0.54669 0.73154 0.89972 4.10000 agb9
176.73710 -38.07650 3.11948 -9.46493 -0.95277 0.38079 0.36370 1.20000 a9bm
176.28770 -38.35200 0.69932 -4.65048 -9.55315 0.34465 0.37088 1.20000 a88h
176.30070 -38.33760 1.69358 -4.17950 -10.55313 0.38505 0.37001 1.20000 a88g
176.15820 -38.36430 6.00318 -9.18630 -12.55316 1.23379 1.18922 9.60000 a886
176.13770 -38.30200 6.00334 -7.86891 -8.75308 1.40644 1.46681 9.60000 a86w
176.21430 -38.32890 2.70383 -7.02460 -12.65312 1.28801 1.27569 9.60000 a86t
176.16900 -38.31400 5.46806 -7.11896 -9.35309 0.40380 0.36587 1.20000 a86l
176.82720 -38.37570 0.99727 -12.75175 -0.45318 0.61138 0.39284 1.20000 a7lj
176.73400 -38.37640 3.44331 -11.67983 -2.15318 0.63464 0.31600 1.20000 a7lf
176.39320 -37.86280 2.04602 -4.27173 0.34752 0.96200 0.95606 7.20000 a4k6
176.68470 -37.98210 1.63890 -9.44624 1.44736 1.14595 1.06792 7.20000 6881
176.32070 -38.24920 1.42077 -6.18804 -13.65301 0.33990 0.38062 1.20000 3094
176.29830 -38.23350 3.43457 -6.16106 -8.35299 0.41086 0.36073 1.20000 3093
176.38810 -38.31920 0.41225 -5.66246 -3.65310 0.31869 0.32592 1.20000 3081
176.50170 -38.27760 0.71690 -7.42399 -4.45305 0.38011 0.43319 4.30000 3080
176.50030 -38.31830 1.06052 -7.90660 -10.95310 0.35862 0.33861 1.20000 3079
176.45980 -38.31120 1.04053 -6.92600 -3.65309 0.33091 0.35491 1.30000 3078
176.42830 -38.30510 0.24973 -6.02323 -7.05308 0.34085 0.39154 1.20000 3077
176.32910 -38.26400 1.17885 -4.56964 -15.25303 0.46289 0.37146 1.20000 3067
176.32350 -38.29170 1.95390 -3.85579 -12.25306 0.27155 0.43357 1.20000 3066
176.27790 -38.28500 3.01649 -3.31584 -12.45306 0.31106 0.45096 1.20000 3063
176.24830 -38.30540 2.58640 -4.28032 -13.15308 0.39224 0.38709 1.20000 3061
176.28220 -38.24860 3.33386 -5.57431 -13.75301 0.45351 0.35153 1.20000 3052
176.27250 -38.21660 3.48300 -6.78874 -11.25296 0.48632 0.46431 4.30000 3051
176.46830 -38.28070 -0.16936 -6.47863 -2.45305 0.34553 0.35324 1.20000 3006
176.40690 -38.27190 3.64684 -4.51788 -19.65304 0.39098 0.37029 1.30000 3002
176.64110 -38.16730 3.14427 -9.05217 -5.95290 0.34153 0.36491 1.10000 2351
176.52210 -38.17360 2.97168 -8.13290 -9.95290 0.33521 0.48656 1.10000 2350
176.40480 -38.15700 3.66510 -5.95315 -4.05288 0.44808 0.40945 1.20000 2348
176.31810 -38.15820 1.36466 -7.17019 -5.95288 0.35763 0.37647 1.30000 2344
176.63440 -38.48470 3.03404 -11.02285 -2.35333 0.37123 0.39738 1.20000 2318
176.20860 -38.44240 -1.12056 -5.72542 -19.65327 0.46084 0.35070 1.60000 2313
176.22110 -38.36930 0.71966 -6.80214 -12.15317 0.38924 0.38499 1.20000 2309
176.11100 -38.36520 5.83521 -7.43595 -9.35316 0.43228 0.44614 1.90000 2308
176.19790 -38.11840 2.86993 -3.26880 -5.75283 0.62971 0.40173 1.20000 1291
172.48113 -43.49077 -32.02729 -12.08548 -1.75402 0.12510 0.25851 1.05255 yald
135.64328 -17.77633 -0.08719 -0.27485 -1.44039 0.15510 0.18872 0.36610 walh
175.70413 -39.11561 -0.29693 -2.39108 -4.54788 0.22212 0.29291 0.37844 vgtm
175.67593 -39.09867 0.03421 -1.94518 -4.79020 1.91085 2.80813 3.05471 vgnt
175.60115 -39.17556 1.05023 -2.47165 -2.92672 0.30090 0.48539 0.28362 vgng
175.71075 -39.13571 -0.56988 -2.42570 -3.03920 0.27627 0.42245 0.37084 vget
133.69683 -32.12862 0.31947 -0.20440 -0.74445 0.12042 0.12525 0.28614 thev
170.13928 -45.63416 -29.13608 -13.40618 -0.82261 0.18984 0.17606 0.47626 sutt
174.13729 -41.66382 -16.37709 -5.71215 -0.98000 0.28128 0.24603 0.42000 sedd
212.29396 -14.94583 -87.75265 27.90281 -2.07893 0.25640 0.30525 0.42831 rgtg
118.67886 -20.53975 -0.24198 0.12745 -0.31366 0.12755 0.17004 0.29838 pthl
174.09545 -39.27002 -0.89864 -0.73323 -3.58050 0.19199 0.26084 0.44929 pgne
174.01427 -39.29437 -0.61400 -1.30183 -3.93747 0.20361 0.47165 0.55715 pgkh
183.63120 -44.02429 -32.52625 0.85046 -1.65171 0.17377 0.25359 0.57690 owmg
166.41612 -22.24199 -0.02749 -0.12404 -1.44409 0.52285 0.21625 0.47962 nbtg
148.14496 -26.35890 0.51930 -0.18427 0.19410 0.15385 0.19278 0.29322 mchl
130.82473 -12.45546 -0.35622 0.49589 -0.40990 0.11387 0.11222 0.26669 lkya
254.63820 -26.47291 53.98770 33.16217 -2.42998 0.35192 0.75741 0.35711 ilsg
152.48686 -30.32662 0.50117 -0.15138 -1.54181 0.17855 0.13607 0.31550 hern
181.83976 -14.29605 -83.53044 0.37743 -3.17647 0.76979 1.07417 1.15799 fttg
139.90306 -22.91354 0.53702 -0.10482 -0.79401 0.11398 0.23992 0.42995 bula
148.24158 -40.21438 0.12610 -0.43687 -1.08575 0.14538 0.13405 0.38876 flnd
145.91485 -41.05006 0.16273 -0.00403 -1.06363 0.41843 0.60351 0.54368 bur2
172.77141 -34.46658 0.23001 -0.74479 -3.35773 0.18229 0.22757 0.20834 1394
173.76942 -35.96210 0.07368 -0.66626 -0.74985 0.18972 0.13557 0.19326 1361
173.78360 -35.40843 0.51291 -0.53640 -0.86907 0.36976 0.34284 0.31000 aaju
173.85496 -39.24056 -1.34591 -0.66606 -0.49435 0.27045 0.28419 0.53000 a7d5
173.86787 -39.45920 -1.40138 -1.06261 0.35536 0.26264 0.28650 0.63000 a3x8
173.88177 -35.04544 0.64580 -0.34804 -1.32856 0.30059 0.23844 0.40000 1384
174.03066 -39.05761 -0.74951 -0.93508 -0.45410 0.34378 0.33278 0.96000 d1jx
174.10242 -39.31119 -1.77141 -1.28297 -3.26444 0.67219 0.29098 0.60000 1255
174.19456 -39.55399 -2.02420 -0.43160 -0.89476 0.26160 0.28590 0.53000 1243
174.22821 -39.13399 -0.92827 -1.19690 -0.72420 0.19259 0.16397 0.26000 1259
174.24820 -36.45239 0.49348 -0.57393 -1.34053 0.39306 0.20333 0.31000 aaey
174.39472 -39.28535 -1.61862 -1.16165 -0.28441 0.23828 0.25267 0.52000 1256
174.42338 -39.48168 -2.19475 -1.13249 -0.56467 0.22939 0.26740 0.49000 1245
174.45136 -35.91812 0.37059 -0.78935 -1.14979 0.27072 0.17919 0.31000 b2fq
174.46975 -35.85196 0.66134 -0.63070 0.18031 0.19355 0.19143 0.39000 aav5
174.52047 -39.62978 -2.37519 -1.26350 0.38513 0.31068 0.29120 0.62000 1242
174.52429 -39.08102 -0.65413 -1.48259 0.38587 0.34410 0.35390 0.42000 1262
174.68029 -39.38307 -2.21681 -1.37005 1.85546 0.65064 0.68690 1.34000 1254
174.70194 -39.57802 -1.75665 -1.84676 0.86520 0.54968 0.42707 0.40000 a78c
174.72566 -38.30221 0.18964 -1.01496 -8.80308 0.54327 0.51380 0.90000 a1yc
174.76809 -39.09494 -1.39899 -1.62689 0.56585 0.46568 0.55602 0.59000 a3yh
174.95089 -39.72123 -2.79610 -2.58188 1.19501 0.66245 0.33748 0.45000 1240
174.99397 -39.53519 -1.79789 -2.59103 1.28526 0.65110 0.39938 0.40000 a78a
175.00002 -37.58938 -0.02267 -0.97449 -0.55211 0.21893 0.15530 0.16756 a33d
175.14529 -38.31455 -0.32899 -1.49669 -0.41310 0.29058 0.23421 0.48000 ah33
175.20446 -38.68667 0.67526 -2.04018 0.67640 0.32947 0.53049 0.52000 b4au
175.33306 -36.48799 1.15087 -1.10887 -1.07058 0.24622 0.21083 0.30000 a9mt
175.39432 -38.49848 -0.20657 -1.91051 1.50665 0.70570 1.04215 0.52172 be4c
175.51860 -36.33305 0.89886 -0.94908 -0.66037 0.35427 0.24124 0.17844 1344
175.63626 -38.40273 0.49489 -4.38952 -6.22322 0.80775 0.69207 1.59000 2328
175.64837 -38.36022 0.40305 -1.74578 0.03684 0.47047 0.61649 0.44296 dtkd
175.65676 -38.71729 -0.28352 -2.68950 -0.27364 0.51420 0.63124 0.46181 2104
175.66417 -38.26723 0.02803 -1.98771 0.59697 0.33306 0.30934 0.44000 ah4q
175.74295 -38.64281 -0.93343 -2.09087 -2.41354 0.95756 0.91306 1.47000 a8yc
175.75225 -38.35663 0.86079 -2.85673 3.61685 1.11567 1.36471 0.55172 eay7
175.79640 -38.61341 0.44657 -2.45278 -5.74350 0.51491 0.38889 1.30000 2003
175.79782 -38.42500 0.83699 -3.10539 1.81675 0.61065 0.58419 0.58616 eay6
175.86728 -38.50215 -0.29723 -3.62511 0.58665 0.45507 0.69724 0.46679 2017
175.90147 -38.54245 6.27206 -1.67196 -2.05340 1.31417 0.82085 0.90679 ahby
175.94753 -38.44014 3.06951 -3.30682 1.26673 0.48089 0.44198 0.52000 a934
176.00253 -38.43249 4.93224 -4.20252 -2.36326 0.38278 0.45237 0.64000 1277
176.09785 -38.31966 5.14902 -6.67060 -2.84310 0.71078 1.30144 0.60672 a86g
176.11204 -37.73339 1.06296 -1.31331 0.39770 0.38732 0.36305 0.43181 ab5p
177.52004 -37.92526 2.77850 -15.50054 -2.22257 0.55313 0.50158 2.03000 b34a
170.21792 -46.05620 -28.30975 -11.79083 NaN 1.42286 1.60725 NaN em6l
170.85798 -45.35703 -28.89323 -11.87229 NaN 2.41389 2.19387 NaN dy3p
168.54036 -44.11938 -7.00009 -2.59990 NaN 3.81246 1.23687 NaN a31r
170.70018 -44.98252 -29.62804 -12.30338 NaN 1.48785 1.19619 NaN eebp
170.53420 -44.80707 -30.22710 -12.46108 NaN 1.42818 1.13704 NaN eebn
170.24890 -44.61759 -30.83351 -13.28264 NaN 1.94600 1.79077 NaN eebm
169.86690 -44.54377 -28.61033 -12.12104 NaN 2.14544 1.25541 NaN eebl
169.49640 -44.69768 -27.97339 -12.06975 NaN 1.74668 1.51277 NaN eebk
168.75572 -45.12799 -28.20965 -11.63153 NaN 1.52764 1.55244 NaN eebj
168.70860 -45.45650 -28.15348 -10.72419 NaN 2.34497 1.05833 NaN eebh
168.82119 -45.91301 -28.82619 -11.73760 NaN 1.44807 1.03868 NaN eebg
169.37308 -46.12972 -27.67006 -11.85715 NaN 1.66700 1.05833 NaN eebf
170.15049 -46.16310 -27.22583 -11.00391 NaN 1.46796 1.09766 NaN ecfj
172.02050 -42.45600 -7.79000 -1.32686 -0.16855 0.50000 0.61000 1.55000 6794
172.74620 -42.21250 -12.93000 -2.75657 -0.04824 0.43000 0.44000 0.52000 6793
172.37500 -42.53100 -15.31000 -5.95695 1.51135 0.50000 0.74000 0.74000 6792
172.39380 -42.47480 -13.97000 -4.47688 1.67142 0.74000 0.64000 1.08000 6791
171.80430 -42.55530 -7.84000 -1.68698 -0.52868 0.50000 0.57000 0.59000 6790
171.85400 -42.09550 -5.06000 -0.61644 -1.44809 0.48000 0.51000 0.41000 6788
171.90640 -41.87690 -4.06000 0.45382 -0.63781 0.40000 0.50000 0.46000 6787
171.66530 -42.29030 -4.38000 -0.73666 -1.63834 0.43000 0.53000 0.65000 6786
171.68340 -42.45050 -5.45000 -0.55685 -3.01855 0.59000 0.59000 1.17000 6784
171.46620 -41.74910 -2.70000 -0.52603 -2.02765 0.47000 0.46000 0.46000 6776
172.82530 -42.47690 -22.16000 -8.38688 0.38142 1.12000 0.68000 0.59000 6774
172.37630 -42.58540 -16.37110 -6.36932 0.61128 0.92807 0.75857 0.41314 6771
172.54500 -42.59570 -19.63000 -9.21702 0.33127 1.54000 2.24000 0.67000 6770
172.77640 -42.58330 -24.30000 -9.48701 -0.61872 0.98000 0.76000 0.60000 6769
172.80050 -42.68890 -26.56000 -10.23713 -2.19885 0.66000 0.90000 0.86000 6767
172.40070 -42.37920 -11.91000 -2.91677 1.55154 0.56000 0.55000 0.64000 6757
172.51800 -42.25690 -9.77000 -1.98662 0.46170 0.59000 0.49000 0.65000 6754
172.32040 -43.08330 -28.45000 -10.12760 -0.56935 0.55000 0.57000 0.36000 5007
172.51590 -42.00840 -7.57000 -0.11633 1.04202 0.54000 0.48000 0.71000 3662
172.77330 -42.30370 -15.14000 -4.24668 -0.00836 0.50000 0.63000 0.58000 3624
171.48250 -42.74450 -8.48000 -0.86720 -1.12892 0.48000 0.56000 0.56000 3508
171.44360 -42.72380 -7.12000 -0.63718 -1.69890 0.54000 0.50000 0.55000 3501
173.11650 -42.92610 -31.29000 -11.21742 -1.43915 0.60000 0.92000 0.50000 1436
172.11730 -41.72940 -4.84000 -0.06601 -2.84762 0.43000 0.48000 0.37000 1433
172.06350 -41.58350 -3.55000 0.62416 -1.91743 0.45000 0.45000 0.35000 1432
173.43240 -41.27550 -7.44000 -0.74548 -1.16703 0.44000 0.45000 0.52000 1210
172.98450 -41.33300 -6.29000 -0.08555 -1.77711 0.48000 0.42000 0.49000 1204
172.82770 -41.52530 -6.73000 0.09423 -2.74736 0.52000 0.51000 0.94000 1196
174.02220 -41.34780 -11.84000 -2.32556 -2.03713 0.51000 0.45000 0.49000 1195
173.39590 -41.47410 -8.78000 -0.64571 -0.97729 0.51000 0.48000 0.47000 1192
173.80220 -41.54280 -12.23000 -2.35579 -1.83738 0.50000 0.55000 0.56000 1190
172.54130 -41.55200 -6.23000 0.35420 -0.36739 0.48000 0.44000 0.34000 1189
173.99760 -41.61580 -16.66000 -4.74588 -0.73747 0.44000 0.48000 0.38000 1188
173.05790 -41.62680 -8.11000 -0.38589 -1.95749 0.66000 0.53000 0.58000 1187
172.76220 -41.69860 -6.89000 0.60403 -3.68758 0.56000 0.47000 2.61000 1186
173.39510 -41.70010 -11.81000 -1.36597 -1.54758 0.45000 0.43000 0.34000 1185
172.27990 -41.72170 -5.01000 0.15400 -3.27761 0.47000 0.47000 0.35000 1182
172.49950 -41.72910 -6.92000 1.14399 -3.70762 0.55000 0.52000 0.95000 1181
172.11840 -42.02950 -5.54000 -0.25636 -2.29801 0.45000 0.43000 0.37000 1175
172.35910 -41.82090 -5.99000 0.36389 -2.06774 0.45000 0.46000 0.38000 1174
173.34600 -41.95830 -15.49000 -3.48627 2.27208 0.46000 0.43000 0.50000 1173
173.60160 -41.97800 -21.63000 -6.33630 0.26206 0.49000 0.55000 0.64000 1172
173.42910 -42.13470 -21.16000 -7.00648 -0.37814 0.49000 0.51000 0.34000 1168
173.22410 -42.27190 -20.98000 -6.52664 0.48168 0.43000 0.45000 0.39000 1166
173.61190 -42.31090 -26.88000 -10.02669 -2.34837 0.54000 0.70000 0.43000 1165
173.69690 -42.42050 -30.11000 -10.92682 -3.49851 0.94000 1.03000 0.43000 1163
172.93550 -42.47350 -22.34000 -7.73688 1.65142 0.54000 0.41000 0.37000 1162
173.01030 -42.68740 -28.21000 -10.10713 -1.12885 0.54000 0.43000 0.54000 1153
172.64260 -42.74430 -25.20000 -9.81720 -0.79892 0.74000 0.76000 0.37000 1152
173.02570 -42.78610 -29.34000 -11.44725 -1.37897 0.70000 0.51000 0.38000 1151
172.69250 -42.83800 -28.28000 -10.66731 -0.84904 0.79000 1.09000 1.22000 1148
172.50280 -42.89420 -27.01000 -10.68738 -1.56911 0.60000 0.60000 0.32000 1147
172.81300 -42.90710 -29.36000 -11.32739 -3.49913 0.76000 0.96000 0.58000 1146
172.69290 -42.98740 -29.36000 -9.58749 -1.49923 0.64000 0.81000 0.34000 1145
172.54840 -43.11770 -29.91000 -10.35764 -1.47939 0.56000 0.64000 0.36000 1142
172.65000 -42.05320 -8.63000 0.05361 0.93196 0.67000 0.77000 0.92000 dn4j
173.37350 -42.61580 -29.65000 -9.29705 -2.68876 0.61000 0.70000 0.96000 ddau
173.80560 -41.74530 -17.16000 -5.05603 -1.83764 0.47000 0.48000 0.37000 blbh
174.16000 -41.02660 -10.32000 -1.44519 -0.70671 0.50000 0.58000 0.48000 b8y5
169.04498 -43.88000 -9.16000 -3.63856 NaN 0.72000 0.65000 NaN b8nc
169.04636 -43.86093 -8.38000 -1.53854 NaN 0.70000 0.62000 NaN b8na
169.39962 -43.99913 -21.56000 -9.76871 NaN 0.62000 0.60000 NaN b8lg
169.23993 -43.96076 -17.16000 -6.40866 NaN 0.49000 0.54000 NaN b8kt
169.14439 -43.94258 -12.98000 -4.80864 NaN 0.97000 0.70000 NaN b8kf
174.45817 -39.73995 -3.31000 -0.56374 NaN 1.61000 0.78000 NaN b2x8
172.31120 -41.06280 -3.53000 0.42476 -1.32676 0.52000 0.43000 0.62000 b1tf
172.68170 -41.21790 -4.83000 0.64459 -1.43696 0.54000 0.83000 1.03000 b1rg
172.99450 -41.12380 -4.89000 0.17469 -1.10684 0.62000 0.49000 0.73000 ahm8
172.19950 -42.31190 -6.88000 -0.50669 -1.87837 0.58000 0.60000 1.07000 aecd
173.92430 -42.15570 -28.56000 -10.07651 -1.53817 0.47000 0.58000 0.69000 ae20
172.23670 -42.14800 -6.15000 -0.54650 2.53184 0.46000 0.46000 1.09000 adwd
173.21570 -41.30100 -7.14000 -0.29551 -2.24707 0.38000 0.37000 0.52000 adw0
172.78200 -41.77590 -8.20000 0.18394 0.08232 0.51000 0.46000 0.91000 adtf
172.69120 -41.10910 -4.81000 0.30471 -1.92682 0.48000 0.44000 0.42000 adj4
173.57880 -41.24090 -8.60000 -1.15544 -3.36699 0.66000 0.39000 1.33000 acc5
172.10810 -41.16840 -2.66000 -0.14536 -2.08689 0.59000 0.49000 0.81000 ac7w
172.38350 -40.68790 -2.71000 0.59519 -2.05627 0.38000 0.44000 0.54000 ac7m
